BST8;BST_NAME;LAND;LAT;LON
80271759;ROSTOCK-DIERKOW;DEUTSCHLAND;54.106451;12.180135
80271767;ROSTOCK HINRICHSDORFER STRASSE;DEUTSCHLAND;54.11702;12.161888
80271775;ROSTOCK-TOITENWINKEL;DEUTSCHLAND;54.125672;12.145193
80271783;ROSTOCK SEEHAFEN BW;DEUTSCHLAND;54.131544;12.135787
80271791;ROSTOCK SEEHAFEN NORD;DEUTSCHLAND;54.143068;12.111574
80271809;SCHWAAN ABZWEIGSTELLE;DEUTSCHLAND;53.93505;12.111312
80271817;WEISEN;DEUTSCHLAND;53.025366;11.78722
80271833;PERLEBERG;DEUTSCHLAND;53.071282;11.8524
80271858;ROSENHAGEN;DEUTSCHLAND;53.081954;11.914064
80271866;ROHLSDORF-GOTTSCHOW;DEUTSCHLAND;53.100422;11.96509
80271874;GROSS PANKOW;DEUTSCHLAND;53.122988;12.047445
80271882;BEVERINGEN;DEUTSCHLAND;53.148679;12.223017
80271890;ALT KRUESSOW;DEUTSCHLAND;53.14846;12.272863
80271908;HEILIGENGRABE;DEUTSCHLAND;53.149643;12.3418
80271916;LIEBENTHAL (PRIGN);DEUTSCHLAND;53.151239;12.393136
80271924;WITTSTOCK(DOSSE);DEUTSCHLAND;53.1607;12.48073
80271932;GROSS HASSLOW;DEUTSCHLAND;53.097336;12.165735
80271940;DRANSE;DEUTSCHLAND;53.19809;12.61732
80271957;KUHLMUEHLE;DEUTSCHLAND;53.223897;12.661639
80271965;BUSCHHOF (B NEUSTRELITZ);DEUTSCHLAND;53.297593;12.893145
80271973;WITTSTOCK (DOSSE) HEIZHAUS OTB;DEUTSCHLAND;53.204516;12.553886
80272021;BARSIKOW;DEUTSCHLAND;52.85453;12.51246
80272039;METZELTHIN (KR KYRITZ);DEUTSCHLAND;52.91003;12.462536
80272047;DESSOW (MARK);DEUTSCHLAND;52.8944;12.590595
80272054;EMILIENHOF;DEUTSCHLAND;52.295011;11.253848
80272062;WILDBERG (B NEURUPPIN);DEUTSCHLAND;52.8829;12.6409
80272070;GOTTBERG;DEUTSCHLAND;52.899388;12.678233
80272088;WERDER(KR NEURUPPIN);DEUTSCHLAND;52.54429;12.929635
80272096;BECHLIN;DEUTSCHLAND;52.721199;13.083192
80272104;GILDENHALL;DEUTSCHLAND;52.9352;12.8408
80272112;ALTRUPPIN;DEUTSCHLAND;52.94347;12.874858
80272120;WULKOW (KR NEURUPPIN);DEUTSCHLAND;52.736831;12.913328
80272187;WIESBADEN-BIEBRICH HENKELL;DEUTSCHLAND;50.023843;8.300378
80272195;MAINZ-GUSTAVSBURG SM;DEUTSCHLAND;49.994697;8.320687
80272237;BEETZ-SOMMERFELD;DEUTSCHLAND;52.80451;13.022086
80272245;WALL;DEUTSCHLAND;52.823492;12.963505
80272252;WUSTRAU-RADENSLEBEN;DEUTSCHLAND;52.85888;12.89796
80272253;WUSTERMARK RBF;DEUTSCHLAND;52.545269;12.9637
80272260;KARWE (KR NEURUPPIN);DEUTSCHLAND;52.893153;12.835314
80272278;GNEWIKOW;DEUTSCHLAND;52.895503;12.847978
80272286;NEURUPPIN NRZ;DEUTSCHLAND;52.921598;12.813169
80272294;NEURUPPIN RHEINSBERGER TOR;DEUTSCHLAND;52.929588;12.81108
80272302;NEURUPPIN FEUERLOESCHGERAETE GMBH;DEUTSCHLAND;52.922658;12.803259
80272310;NEURUPPIN;DEUTSCHLAND;52.915455;12.80033
80272328;KRAENZLIN;DEUTSCHLAND;52.937301;12.742056
80272336;WALSLEBEN;DEUTSCHLAND;52.948591;12.676877
80272344;NETZEBAND;DEUTSCHLAND;52.996877;12.628108
80272351;DARSIKOW;DEUTSCHLAND;53.021587;12.594437
80272369;ROSSOW (B FRETZDORF);DEUTSCHLAND;53.259896;13.34501
80272377;FRETZDORF;DEUTSCHLAND;53.068753;12.54064
80272385;DOSSOW (PRIGN);DEUTSCHLAND;53.121147;12.521233
80272542;FEHRBELLIN;DEUTSCHLAND;52.810933;12.772134
80272559;FEHRBELLIN NEWTEX AG;DEUTSCHLAND;52.810933;12.772134
80272997;ROSTOCK SEEHAFEN UBF;DEUTSCHLAND;54.132846;12.107267
80273011;BERGER DAMM;DEUTSCHLAND;52.665163;10.280801
80273037;PAULINENAUE;DEUTSCHLAND;52.671961;12.7145
80273045;VIETZNITZ;DEUTSCHLAND;52.73098;12.633203
80273052;FRIESACK (MARK);DEUTSCHLAND;52.760634;12.587618
80273053;WUSTERMARK RBF;DEUTSCHLAND;52.545269;12.9637
80273060;SEGELETZ;DEUTSCHLAND;52.815558;12.530357
80273078;NEUSTADT (DOSSE);DEUTSCHLAND;52.85387;12.45223
80273086;KOERITZ;DEUTSCHLAND;50.326915;10.688474
80273094;HOHENOFEN;DEUTSCHLAND;52.824264;12.416396
80273102;ZERNITZ;DEUTSCHLAND;52.54429;12.3527
80273110;STUEDENITZ;DEUTSCHLAND;52.888066;12.276548
80273128;BREDDIN;DEUTSCHLAND;52.886072;12.2258
80273136;GLOEWEN;DEUTSCHLAND;52.90525;12.083869
80273144;BAD WILSNACK;DEUTSCHLAND;52.960675;11.950509
80273151;KUHBLANK;DEUTSCHLAND;52.991613;11.847897
80273169;WITTENBERGE SUED;DEUTSCHLAND;52.430213;12.226225
80273177;WITTENBERGE;DEUTSCHLAND;53.006969;11.762324
80273227;DERGENTHIN;DEUTSCHLAND;53.084503;11.750321
80273235;KARSTAEDT;DEUTSCHLAND;53.161235;11.740338
80273243;STREESOW;DEUTSCHLAND;53.217508;11.716771
80273250;KLEIN WARNOW;DEUTSCHLAND;53.237171;11.664309
80273268;GRABOW (MECKL);DEUTSCHLAND;53.28347;11.564311
80273276;LUDWIGSLUST;DEUTSCHLAND;53.33598;11.496
80273284;WESELSDORF;DEUTSCHLAND;53.355484;11.451129
80273292;JASNITZ;DEUTSCHLAND;53.387009;11.375168
80273300;STROHKIRCHEN;DEUTSCHLAND;53.398457;11.317794
80273318;HAGENOW LAND;DEUTSCHLAND;53.426591;11.21694
80273326;PRITZIER;DEUTSCHLAND;53.36667;11.084203
80273334;MELKOF;DEUTSCHLAND;53.359536;11.024698
80273342;BRAHLSTORF;DEUTSCHLAND;53.36606;10.9532
80273350;BAD KLEINEN;DEUTSCHLAND;53.769775;11.469697
80273359;KUHLENFELD;DEUTSCHLAND;53.376683;10.856328
80273367;BOIZENBURG(ELBE);DEUTSCHLAND;53.379977;10.755212
80273375;BOIZENBURG(ELBE)STADT;DEUTSCHLAND;53.380272;10.720678
80273383;SCHWANHEIDE;DEUTSCHLAND;53.428836;10.689952
80273391;WARLITZ;DEUTSCHLAND;53.372148;11.142981
80273417;HAGENOW;DEUTSCHLAND;53.4315;11.18655
80273425;BOBZIN;DEUTSCHLAND;53.478736;11.146008
80273433;WITTENBURG(MECKL);DEUTSCHLAND;53.51299;11.08435
80273441;BANTIN;DEUTSCHLAND;53.549343;10.972273
80273458;ZARRENTIN (MECKL);DEUTSCHLAND;53.54847;10.915504
80273459;BAD KLEINEN;DEUTSCHLAND;53.769775;11.469697
80273466;WITTENBURG (MECKL) RAIFFEISEN;DEUTSCHLAND;53.505866;11.083199
80273490;LUEBLOW (MECKL);DEUTSCHLAND;53.411129;11.464301
80273508;RASTOW;DEUTSCHLAND;53.45779;11.431126
80273516;SUELSTORF;DEUTSCHLAND;53.513922;11.38807
80273524;HOLTHUSEN;DEUTSCHLAND;53.55661;11.36608
80273532;ZACHUN;DEUTSCHLAND;53.503892;11.324776
80273540;KIRCH JESAR;DEUTSCHLAND;53.448476;11.26447
80273565;SCHWERIN-GOERRIES NORD;DEUTSCHLAND;53.610065;11.385381
80273573;SCHWERIN-GOERRIES;DEUTSCHLAND;53.608897;11.386027
80273581;SCHWERIN SUED;DEUTSCHLAND;53.574314;11.3781
80273599;SCHWERIN HBF;DEUTSCHLAND;53.635396;11.408629
80273607;SCHWERIN GBF;DEUTSCHLAND;53.644721;11.401989
80273615;SCHWERIN-LANKOW;DEUTSCHLAND;53.65671;11.369215
80273623;SCHWERIN WASSERWERK;DEUTSCHLAND;53.638223;11.32638
80273631;SCHWERIN-WARNITZ;DEUTSCHLAND;53.661682;11.3462
80273649;SCHWERIN-FRIEDRICHSTHAL;DEUTSCHLAND;53.65798;11.318685
80273656;GROSS BRUETZ;DEUTSCHLAND;53.653082;11.2532
80273664;LUETZOW;DEUTSCHLAND;53.655961;11.18019
80273672;GADEBUSCH INDUSTRIEGELAENDE;DEUTSCHLAND;53.691883;11.130852
80273680;GADEBUSCH;DEUTSCHLAND;53.704344;11.121568
80273698;HOLDORF (MECKL);DEUTSCHLAND;53.734686;11.065823
80273706;REHNA;DEUTSCHLAND;53.775021;11.049719
80273714;SCHWERIN ABZWEIGSTELLE;DEUTSCHLAND;53.635502;11.40125
80273722;CARLSHOEHE;DEUTSCHLAND;53.68059;11.4079
80273730;LUEBSTORF;DEUTSCHLAND;53.72887;11.41249
80273755;MOIDENTIN;DEUTSCHLAND;53.80761;11.48322
80273763;PETERSDORF (MECKL);DEUTSCHLAND;53.822292;11.47818
80273771;MECKLENBURG DORF;DEUTSCHLAND;53.84373;11.472809
80273789;WISMAR;DEUTSCHLAND;53.897971;11.468118
80273835;;DEUTSCHLAND;;
80273920;SCHWERIN-LANKOW                   AWANST;DEUTSCHLAND;53.645266;11.360005
80274027;DOEMITZ;DEUTSCHLAND;53.13935;11.26964
80274035;NEU KALISZ;DEUTSCHLAND;53.00817;11.762586
80274043;MALLISS;DEUTSCHLAND;53.213092;11.33807
80274050;MALK GOEHREN;DEUTSCHLAND;53.214901;11.377712
80274068;ELDENA (MECKL);DEUTSCHLAND;53.23479;11.421401
80274076;EULENKRUG;DEUTSCHLAND;53.610578;11.334622
80274084;ALT KARSTAEDT;DEUTSCHLAND;53.286218;11.474356
80274092;TECHENTIN;DEUTSCHLAND;53.447403;11.740762
80274100;TECHENTIN NORD;DEUTSCHLAND;53.586915;11.988504
80274274;NEUSTADT-GLEWE BAUHOF;DEUTSCHLAND;53.374297;11.59136
80274290;GROSS LAASCH;DEUTSCHLAND;53.346993;11.535357
80274308;NEUSTADT-GLEWE;DEUTSCHLAND;53.377608;11.593697
80274316;DUETSCHOW;DEUTSCHLAND;53.402041;11.678867
80274324;SPORNITZ;DEUTSCHLAND;53.412415;11.711591
80274332;PARCHIM;DEUTSCHLAND;53.43164;11.83298
80274340;NEUHOF (B PARCHIM);DEUTSCHLAND;53.449673;11.839001
80274357;ZOELKOW;DEUTSCHLAND;53.563349;11.820616
80274365;DARZE;DEUTSCHLAND;53.452281;11.888616
80274373;ROM (MECKL);DEUTSCHLAND;53.457593;11.943186
80274381;LUEBZ;DEUTSCHLAND;53.46842;12.025531
80274399;PASSOW (MECKL);DEUTSCHLAND;53.508104;12.054013
80274407;GALLIN;DEUTSCHLAND;53.516719;12.129705
80274415;ZARCHLIN;DEUTSCHLAND;53.529169;12.21915
80274423;KAROW (MECKL) SAATZUCHT;DEUTSCHLAND;53.5375;12.245
80274431;ALT SCHWERIN;DEUTSCHLAND;53.512829;12.35298
80274449;MALCHOW (MECKL);DEUTSCHLAND;53.4873;12.424761
80274456;NOSSENTIN;DEUTSCHLAND;53.522119;12.452314
80274464;JABEL (MECKL);DEUTSCHLAND;53.545977;12.54838
80274571;WUESTMARK;DEUTSCHLAND;53.584938;11.397605
80274597;STERN(BUCHHOLZ);DEUTSCHLAND;53.576115;11.437655
80274605;PLATE (MECKL);DEUTSCHLAND;53.55462;11.506951
80274613;SUKOW (B SCHWERIN);DEUTSCHLAND;53.55613;11.559597
80274621;CRIVITZ;DEUTSCHLAND;53.574004;11.646112
80274639;RUTHENBECK;DEUTSCHLAND;53.545023;11.711295
80274647;FRIEDRICHSRUHE (MECKL);DEUTSCHLAND;53.525791;11.739918
80274654;DOMSUEHL;DEUTSCHLAND;53.486437;11.7666
80274662;ZIESLUEBBE;DEUTSCHLAND;53.471309;11.78403
80274738;PERLEBERG MINOL;DEUTSCHLAND;53.074064;11.856348
80274746;QUITZOW;DEUTSCHLAND;53.061018;11.80529
80275545;KUHBIER;DEUTSCHLAND;53.150844;12.095098
80275552;GROSS LANGERWISCH;DEUTSCHLAND;53.172993;12.094779
80275560;JAKOBSDORF (PRIGN);DEUTSCHLAND;53.710091;12.503902
80275578;LAASKE;DEUTSCHLAND;53.200626;12.062872
80275586;PUTLITZ;DEUTSCHLAND;53.245896;12.046057
80275587;WITTENBERGE;DEUTSCHLAND;53.001587;11.757535
80275681;;DEUTSCHLAND;;
80275735;GABLINGEN FA.CLARIANT GMBH WERK GERSTHOF;DEUTSCHLAND;48.463395;10.850781
80275736;AUGSBURG HBF;DEUTSCHLAND;48.365998;10.886603
80275990;MAINZ-BISCHOFSHEIM GUETERWAGENAUSBESS.;DEUTSCHLAND;49.992558;8.35624
80275991;MAINZ-BISCHOFSHEIM;DEUTSCHLAND;49.977455;8.33615
80276261;;DEUTSCHLAND;;
80277060;;DEUTSCHLAND;;
80277623;;DEUTSCHLAND;;
80277715;RIBNITZ-DAMGARTEN OST - ALTENWILL  37;DEUTSCHLAND;54.252211;12.439749
80278119;BOLTENHAGEN OSTSEEBAD;DEUTSCHLAND;53.981286;11.219651
80278317;WISMAR HAFEN;DEUTSCHLAND;53.901886;11.468028
80278333;ROSTOCK GBF SUED;DEUTSCHLAND;54.092441;12.099147
80278580;;DEUTSCHLAND;;
80279018;BAD DOBERAN GOETHESTRASZE;DEUTSCHLAND;54.109272;11.90073
80279026;HEILIGENDAMM;DEUTSCHLAND;54.14207;11.842283
80279034;OSTSEEBAD KUEHLUNGSBORN OST;DEUTSCHLAND;54.149972;11.746937
80279042;OSTSEEBAD KUEHLUNGSBORN MITTE;DEUTSCHLAND;54.14313;11.75498
80279059;OSTSEEBAD KUEHLUNGSBORN WEST;DEUTSCHLAND;54.149422;11.731062
80279406;STEILKUESTE WITTENBECK;DEUTSCHLAND;54.14644;11.79422
80279539;INGOLSTADT NORD GVZ HALLE R;DEUTSCHLAND;48.778919;11.412745
80279554;BURGHAUSEN UBF;DEUTSCHLAND;48.190327;12.831135
80279570;ROSTOCK SEEHAFEN FAEHRE ZUGB BORLAENGE;DEUTSCHLAND;54.092441;12.099147
80279596;VOLKMARSEN VW HALLE 39;DEUTSCHLAND;51.407383;9.118109
80280206;NASSENHEIDE;DEUTSCHLAND;52.817669;13.240127
80280214;GRUENEBERG;DEUTSCHLAND;52.86927;13.213022
80280222;LOEWENBERG(MARK);DEUTSCHLAND;52.898677;13.19284
80280248;GUTEN GERMENDORF;DEUTSCHLAND;;
80280255;BUBEROW;DEUTSCHLAND;;
80280263;GRANSEE;DEUTSCHLAND;53.003105;13.16816
80280271;ZIEGELWERKE GRANSEE;DEUTSCHLAND;;
80280289;ALTLUEDERSDORF;DEUTSCHLAND;53.04015;13.18534
80280297;DANNENWALDE;DEUTSCHLAND;53.079904;13.180846
80280305;DROEGEN;DEUTSCHLAND;;
80280313;FUERSTENBERG (HAVEL);DEUTSCHLAND;53.18717;13.143779
80280339;DUESTERFOERDE;DEUTSCHLAND;53.24672;13.10586
80280347;DREWIN;DEUTSCHLAND;53.278432;13.101373
80280354;STRELITZ ALT;DEUTSCHLAND;52.891449;13.237755
80280362;LOEWENBERG (MARK) DORF;DEUTSCHLAND;52.90048;13.1541
80280370;LINDE (MARK);DEUTSCHLAND;52.888237;13.067258
80280388;GRIEBEN (B GRANSEE);DEUTSCHLAND;52.904622;13.04974
80280396;HERZBERG (MARK);DEUTSCHLAND;52.905057;12.974123
80280404;SCHOENBERG (MARK);DEUTSCHLAND;52.9352;12.96536
80280412;LINDOW (MARK);DEUTSCHLAND;52.965201;12.984292
80280420;KLOSTERHEIDE (MARK);DEUTSCHLAND;52.993493;12.970125
80280438;DIERBERG;DEUTSCHLAND;53.024511;12.959368
80280446;KOEPERNITZ (KR NEURUPPIN);DEUTSCHLAND;52.987193;12.872564
80280453;RHEINSBERG(MARK);DEUTSCHLAND;53.094402;12.900764
80280454;LOEWENBERG (MARK);DEUTSCHLAND;52.898352;13.191428
80280461;STECHLINSEE;DEUTSCHLAND;53.149262;12.987377
80280479;BEERENBUSCH;DEUTSCHLAND;53.141847;12.941921
80280511;WOLFSRUH;DEUTSCHLAND;53.0574;13.0877
80280537;BERGSDORF;DEUTSCHLAND;52.93658;13.260823
80280545;KLEIN MUTZ;DEUTSCHLAND;52.958672;13.293495
80280552;ZEHDENICK (MARK);DEUTSCHLAND;52.979419;13.317495
80280553;EBERSWALDE HBF;DEUTSCHLAND;52.836974;13.791027
80280578;ZEHDENICK-NEUHOF;DEUTSCHLAND;53.006296;13.346503
80280586;VOGELSANG (KR GRANSEE);DEUTSCHLAND;53.0047;13.38756
80280594;HAMMELSPRING;DEUTSCHLAND;53.07206;13.4379
80280602;TEMPLIN;DEUTSCHLAND;53.11372;13.497969
80280610;TEMPLIN STADT;DEUTSCHLAND;53.117105;13.508926
80280628;TEMPLIN FAEHRKRUG;DEUTSCHLAND;53.13658;13.5531
80280636;KREUZKRUG (TEMPLIN);DEUTSCHLAND;53.1583;13.5976
80280644;MITTENWALDE (B TEMPLIN);DEUTSCHLAND;53.191712;13.66105
80280651;HASSLEBEN;DEUTSCHLAND;53.21647;13.689
80280652;PRENZLAU;DEUTSCHLAND;53.319027;13.865298
80280669;BEENZ;DEUTSCHLAND;53.26125;13.73744
80280677;GROSS SPERRENWALDE;DEUTSCHLAND;53.278933;13.755691
80280693;PRENZLAU VORSTADT;DEUTSCHLAND;53.313472;13.844921
80280701;PRENZLAU WEST;DEUTSCHLAND;53.334327;13.862686
80280719;FUERSTENBERG VDUE                 (EHEM);DEUTSCHLAND;53.18077;13.144284
80280727;RAVENSBRUECK;DEUTSCHLAND;53.194738;13.162296
80280735;RAVENSBRUECK;DEUTSCHLAND;53.192896;13.162112
80280743;HIMMELPFORT;DEUTSCHLAND;53.182947;13.248521
80280750;LYCHEN;DEUTSCHLAND;53.211945;13.304595
80280751;NEUBRANDENBURG;DEUTSCHLAND;53.568215;13.233213
80280768;HOHENLYCHEN;DEUTSCHLAND;53.203732;13.320194
80280776;TANGERSDORF;DEUTSCHLAND;53.170125;13.339809
80280784;NEU PLACHT;DEUTSCHLAND;53.140709;13.421532
80280834;ADAMSDORF;DEUTSCHLAND;53.41135;13.045768
80280842;KRATZEBURG;DEUTSCHLAND;53.428502;12.9434
80280859;KLOCKOW (B WAREN/MUERITZ);DEUTSCHLAND;53.471044;12.867143
80280875;WAREN (MUERITZ);DEUTSCHLAND;53.524045;12.6802
80280883;KARGOW;DEUTSCHLAND;53.51032;12.76399
80280891;CHARLOTTENHOF (KR PASEWALK);DEUTSCHLAND;53.533917;13.959798
80280941;MOELLENHAGEN;DEUTSCHLAND;53.5327;12.93039
80280958;WARENSHOF;DEUTSCHLAND;53.530128;12.64377
80280959;;DEUTSCHLAND;;
80280974;SCHWENZIN;DEUTSCHLAND;53.53756;12.611582
80281006;BUERGERHORST;DEUTSCHLAND;53.338235;13.0561
80281022;NEUSTRELITZ SUED;DEUTSCHLAND;51.231221;11.396548
80281030;THUROW (MECKL);DEUTSCHLAND;53.38091;13.18471
80281048;CARPIN;DEUTSCHLAND;53.360705;13.246636
80281055;BERGFELD;DEUTSCHLAND;52.950937;12.067691
80281063;DOLGEN (MECKL);DEUTSCHLAND;53.352663;13.355151
80281071;WEITENDORF (B FELDBERG/MECKL);DEUTSCHLAND;53.35215;13.39277
80281089;FELDBERG (MECKL);DEUTSCHLAND;53.3348;13.433531
80281097;GROSS QUASSOW;DEUTSCHLAND;53.316785;13.006895
80281105;WESENBERG;DEUTSCHLAND;53.286385;12.963623
80281113;ZIRTOW;DEUTSCHLAND;53.282905;12.887321
80281121;MIROW;DEUTSCHLAND;53.2707;12.821626
80281139;STARSOW;DEUTSCHLAND;53.265522;12.789769
80281154;LAERZ KANAL;DEUTSCHLAND;53.295546;12.738072
80281155;WITTENBERGE;DEUTSCHLAND;53.001587;11.757535
80281162;RECHLIN;DEUTSCHLAND;53.169576;12.242223
80281188;RECHLIN NORD;DEUTSCHLAND;53.353038;12.72513
80281204;HINTERSTE MUEHLE;DEUTSCHLAND;53.542087;13.289725
80281212;NEUSTRELITZ HBF;DEUTSCHLAND;53.359767;13.0749
80281220;THUROW(MECKL);DEUTSCHLAND;53.379537;13.169852
80281238;BLANKENSEE(MECKL);DEUTSCHLAND;53.408133;13.2639
80281246;CAMMIN (MECKL);DEUTSCHLAND;53.438973;13.300794
80281253;BURG STARGARD(MECKL);DEUTSCHLAND;53.499552;13.3047
80281254;NEUBRANDENBURG;DEUTSCHLAND;53.568215;13.233213
80281261;NEUBRANDENBURG;DEUTSCHLAND;53.563827;13.263216
80281279;NEDDEMIN;DEUTSCHLAND;53.63512;13.26553
80281287;ALTENTREPTOW;DEUTSCHLAND;53.692414;13.243575
80281295;GUELTZ;DEUTSCHLAND;53.759771;13.198009
80281303;GNEVKOW;DEUTSCHLAND;53.793588;13.174193
80281311;STERNFELD;DEUTSCHLAND;53.824894;13.152155
80281329;UTZEDEL;DEUTSCHLAND;53.861473;13.116115
80281337;ZACHARIAE;DEUTSCHLAND;53.881552;13.087348
80281345;DEMMIN;DEUTSCHLAND;53.905629;13.049841
80281352;DEMMIN KUEHLHAUS;DEUTSCHLAND;53.905629;13.049841
80281360;;DEUTSCHLAND;;
80281378;TOITZ-RUSTOW;DEUTSCHLAND;53.97999;13.0389
80281386;DUEVIER;DEUTSCHLAND;54.016087;13.068251
80281394;RAKOW;DEUTSCHLAND;54.049434;13.0475
80281402;GRIMMEN;DEUTSCHLAND;54.11147;13.037749
80281410;WITTENHAGEN;DEUTSCHLAND;54.186308;13.0578
80281428;ZARRENDORF;DEUTSCHLAND;54.241309;13.08169
80281451;VOIGDEHAGEN;DEUTSCHLAND;54.272903;13.091318
80281469;STRALSUND SRG;DEUTSCHLAND;54.289341;13.093665
80281477;ELMENHORST;DEUTSCHLAND;54.210169;13.074033
80281485;WEITIN;DEUTSCHLAND;53.570753;13.195851
80281493;BLANKENHOF;DEUTSCHLAND;53.57036;13.136396
80281501;MOELLN (MECKL);DEUTSCHLAND;53.585935;13.084523
80281519;KLEETH;DEUTSCHLAND;53.623122;13.062025
80281527;KASTORF;DEUTSCHLAND;53.700528;11.811675
80281535;GRISCHOW (MECKL);DEUTSCHLAND;53.68503;13.0012
80281543;REUTERSTADT STAVENHAGEN;DEUTSCHLAND;53.706879;12.914798
80281550;SCHARPZOW;DEUTSCHLAND;53.719634;12.838703
80281568;MALCHIN;DEUTSCHLAND;53.738715;12.76666
80281576;PISEDE;DEUTSCHLAND;53.76107;12.750648
80281584;GORSCHENDORF;DEUTSCHLAND;53.782787;12.795153
80281600;NEUKALEN;DEUTSCHLAND;53.820986;12.790047
80281618;LELKENDORF;DEUTSCHLAND;53.84079;12.75771
80281626;SCHORRENTIN;DEUTSCHLAND;53.860174;12.773377
80281634;DARGUN;DEUTSCHLAND;53.898;12.86159
80281642;LEUSCHENTHIN;DEUTSCHLAND;53.742213;12.824227
80281675;GIELOW;DEUTSCHLAND;53.698789;12.746618
80281683;BASEDOW;DEUTSCHLAND;53.69837;12.682395
80281691;SCHWINKENDORF;DEUTSCHLAND;53.64176;12.683988
80281709;LEVENSTORF;DEUTSCHLAND;53.601313;12.681539
80281717;SCHOENAU-FALKENHAGEN;DEUTSCHLAND;53.576395;12.693362
80281725;NEUBRANDENBURG INDUSTRIEGELAENDE;DEUTSCHLAND;53.567829;13.277927
80281733;NEUBRANDENBURG VORSTADT;DEUTSCHLAND;53.819435;12.723514
80281741;TROLLENHAGEN;DEUTSCHLAND;53.590914;13.313352
80281758;NEUENKIRCHEN (MECKL);DEUTSCHLAND;53.602048;13.36382
80281766;STAVEN;DEUTSCHLAND;53.628469;13.404684
80281774;ROGGENHAGEN;DEUTSCHLAND;53.657454;13.424535
80281782;PLEETZ;DEUTSCHLAND;52.432783;10.319722
80281790;FRIEDLAND(MECKL);DEUTSCHLAND;53.670208;13.545394
80281808;TUTOW;DEUTSCHLAND;53.91989;13.23622
80281816;LOITZ;DEUTSCHLAND;54.149047;13.091601
80281832;DEMMIN HAFEN;DEUTSCHLAND;53.864782;12.912193
80281840;BASSOWER KOPPEL;DEUTSCHLAND;53.62503;13.40128
80281865;PRENZLAU NORD;DEUTSCHLAND;53.344019;13.870682
80281881;GRIMMEN SCHUETZENPLATZ;DEUTSCHLAND;54.122399;13.05582
80281899;GROSS DOELLN;DEUTSCHLAND;53.016072;13.54711
80281907;KROESLIN (INDUSTRIEANSCHLUSS);DEUTSCHLAND;54.117123;13.751769
80281915;NEUSTRELITZ HAFEN;DEUTSCHLAND;53.36235;13.064138
80281923;GUMNITZ;DEUTSCHLAND;53.660734;14.056893
80281931;PRENZLAU-BLINDOW;DEUTSCHLAND;53.354336;13.881081
80281949;PASEWALK OST;DEUTSCHLAND;53.509571;14.009315
80281964;ROSSOW(KR PASEWALK) RICHTUNG GRENZE;DEUTSCHLAND;53.474391;14.1273
80281998;NEUBRANDENBURG UBF;DEUTSCHLAND;53.568215;13.233213
80282202;EBERSWALDE HBF UMSCHLAGBF;DEUTSCHLAND;52.838617;13.786042
80282236;RUEDNITZ;DEUTSCHLAND;52.719545;13.637306
80282244;BIESENTHAL;DEUTSCHLAND;52.757011;13.67559
80282251;MELCHOW;DEUTSCHLAND;52.775716;13.69601
80282269;WILDTRAENKE;DEUTSCHLAND;52.36201;10.11366
80282277;EBERSWALDE HBF;DEUTSCHLAND;52.837078;13.79894
80282285;BRITZ(KR EBERSWALDE);DEUTSCHLAND;52.8401;13.784497
80282293;RAGOESEMUEHLE                 (EHEM);DEUTSCHLAND;52.88839;13.84533
80282301;CHORIN HP;DEUTSCHLAND;52.9038;13.87165
80282319;CHORIN;DEUTSCHLAND;52.918452;13.903292
80282327;SERWEST;DEUTSCHLAND;52.943704;13.94104
80282335;HERZSPRUNG;DEUTSCHLAND;52.977459;14.002058
80282343;EBERSWALDE AMMONWERK;DEUTSCHLAND;52.838617;13.786042
80282350;EBERSWALDE WEST;DEUTSCHLAND;52.836352;13.78864
80282351;EBERSWALDE HBF;DEUTSCHLAND;52.836974;13.791027
80282368;EISENSPALTEREI;DEUTSCHLAND;52.840961;13.778117
80282376;FINOW (MARK);DEUTSCHLAND;52.841004;13.7618
80282384;FINOWFURT;DEUTSCHLAND;52.8401;13.67978
80282418;FORSTHAUS                   (EBERSWALDE);DEUTSCHLAND;52.828994;13.766984
80282426;NIEDERFINOW;DEUTSCHLAND;52.830709;13.9308
80282434;FALKENBERG (MARK);DEUTSCHLAND;52.808113;13.960774
80282459;ZIEGELEI;DEUTSCHLAND;52.791082;13.997416
80282467;BAD FREIENWALDE/ODER;DEUTSCHLAND;52.79133;14.035387
80282483;SCHIEFERBERG;DEUTSCHLAND;52.893584;13.8319
80282509;GOLZOW (B EBERSWALDE);DEUTSCHLAND;52.91519;13.826941
80282517;ALT HUETTENDORF;DEUTSCHLAND;52.958293;13.784799
80282525;JOACHIMSTHAL KAISERBAHNHOF;DEUTSCHLAND;52.963941;13.755027
80282533;JOACHIMSTHAL;DEUTSCHLAND;52.980346;13.750415
80282541;FRIEDRICHSWALDE (B EBERSWALDE);DEUTSCHLAND;53.029854;13.7048
80282558;RINGENWALDE (B TEMPLIN);DEUTSCHLAND;53.05812;13.7094
80282566;GOETSCHENDORF;DEUTSCHLAND;53.08803;13.66773
80282574;MILMERSDORF;DEUTSCHLAND;53.099243;13.63971
80282582;TEMPLIN-AHRENSDORF;DEUTSCHLAND;53.11413;13.575545
80283226;ERICHSHAGEN;DEUTSCHLAND;52.856066;11.601085
80283234;KERKOW                           (EHEM);DEUTSCHLAND;53.04273;13.97602
80283242;ANGERMUENDE;DEUTSCHLAND;53.0163;13.997412
